id|atm_id|trans_date|bal
2344|6|2002-02-08|1325
2345|6|2002-02-09|1446
2346|6|2002-02-10|1061
2347|6|2002-02-11|944
2348|6|2002-02-12|940
2349|6|2002-02-13|1033
2350|6|2002-02-14|1073
2351|6|2002-02-15|1223
2352|6|2002-02-16|1245
2353|6|2002-02-17|1061
2354|6|2002-02-18|947
2355|6|2002-02-19|893
2356|6|2002-02-20|926
2357|6|2002-02-21|990
2358|6|2002-02-22|1147
2359|6|2002-02-23|1240
2360|6|2002-02-24|1089
2361|6|2002-02-25|916
2362|6|2002-02-26|1091
2363|6|2002-02-27|977
2364|6|2002-02-28|1048
2365|6|2002-03-01|1345
2366|6|2002-03-02|1406
2367|6|2002-03-03|1107
2368|6|2002-03-04|930
2369|6|2002-03-05|944
2370|6|2002-03-06|998
2371|6|2002-03-07|1002
2372|6|2002-03-08|1251
2373|6|2002-03-09|1459
2374|6|2002-03-10|1207
2375|6|2002-03-11|948
2376|6|2002-03-12|1220
2377|6|2002-03-13|991
2378|6|2002-03-14|1121
2379|6|2002-03-15|1361
2380|6|2002-03-16|1286
2381|6|2002-03-17|1121
2382|6|2002-03-18|909
2383|6|2002-03-19|1110
2384|6|2002-03-20|1041
2385|6|2002-03-21|1037
2386|6|2002-03-22|1316
2387|6|2002-03-23|1370
2388|6|2002-03-24|1170
2389|6|2002-03-25|968
2390|6|2002-03-26|1011
2391|6|2002-03-27|907
2392|6|2002-03-28|1076
2393|6|2002-03-29|1342
2394|6|2002-03-30|1439
2395|6|2002-03-31|1337
2396|6|2002-04-01|957
2397|6|2002-04-02|1038
2398|6|2002-04-03|999
2399|6|2002-04-04|1336
2400|6|2002-04-05|1232
2401|6|2002-04-06|1294
2402|6|2002-04-07|1043
2403|6|2002-04-08|878
2404|6|2002-04-09|936
2405|6|2002-04-10|1281
2406|6|2002-04-11|1121
2407|6|2002-04-12|1241
2408|6|2002-04-13|1306
2409|6|2002-04-14|1235
2410|6|2002-04-15|988
2411|6|2002-04-16|988
2412|6|2002-04-17|1050
2413|6|2002-04-18|1268
2414|6|2002-04-19|1324
2415|6|2002-04-20|1381
2416|6|2002-04-21|1083
2417|6|2002-04-22|1130
2418|6|2002-04-23|1165
2419|6|2002-04-24|1231
2420|6|2002-04-25|1372
2421|6|2002-04-26|1480
2422|6|2002-04-27|1610
2423|6|2002-04-28|1378
2424|6|2002-04-29|992
2425|6|2002-04-30|1017
2426|6|2002-05-01|1120
2427|6|2002-05-02|1292
2428|6|2002-05-03|1325
2429|6|2002-05-04|1487
2430|6|2002-05-05|1362
2431|6|2002-05-06|987
2432|6|2002-05-07|1184
2433|6|2002-05-08|1122
2434|6|2002-05-09|1175
2435|6|2002-05-10|1456
2436|6|2002-05-11|1698
2437|6|2002-05-12|1492
2438|6|2002-05-13|1012
2439|6|2002-05-14|1202
2440|6|2002-05-15|1242
2441|6|2002-05-16|1245
2442|6|2002-05-17|1533
2443|6|2002-05-18|1599
2444|6|2002-05-19|1417
2445|6|2002-05-20|970
2446|6|2002-05-21|1187
2447|6|2002-05-22|1329
2448|6|2002-05-23|1151
2449|6|2002-05-24|1138
2450|6|2002-05-25|1555
2451|6|2002-05-26|1412
2452|6|2002-05-27|1174
2453|6|2002-05-28|1286
2454|6|2002-05-29|1379
2455|6|2002-05-30|1435
2456|6|2002-05-31|1691
2457|6|2002-06-01|1645
2458|6|2002-06-02|1433
2459|6|2002-06-03|1261
2460|6|2002-06-04|1219
2461|6|2002-06-05|1009
2462|6|2002-06-06|1186
2463|6|2002-06-07|1162
2464|6|2002-06-08|1312
2465|6|2002-06-09|1196
2466|6|2002-06-10|1009
2467|6|2002-06-11|1224
2468|6|2002-06-12|1218
2469|6|2002-06-13|1396
2470|6|2002-06-14|1234
2471|6|2002-06-15|1349
2472|6|2002-06-16|1241
2473|6|2002-06-17|910
2474|6|2002-06-18|1056
2475|6|2002-06-19|1233
2476|6|2002-06-20|1273
2477|6|2002-06-21|1532
2478|6|2002-06-22|1626
2479|6|2002-06-23|1531
2480|6|2002-06-24|1143
2481|6|2002-06-25|1239
2482|6|2002-06-26|1208
2483|6|2002-06-27|1302
2484|6|2002-06-28|1578
2485|6|2002-06-29|1824
2486|6|2002-06-30|1739
2487|6|2002-07-01|1270
2488|6|2002-07-02|1522
2489|6|2002-07-03|1364
2490|6|2002-07-04|1319
2491|6|2002-07-05|1588
2492|6|2002-07-06|2330
2493|6|2002-07-07|2652
2494|6|2002-07-08|1730
2495|6|2002-07-09|1874
2496|6|2002-07-10|2101
2497|6|2002-07-11|2248
2498|6|2002-07-12|2287
2499|6|2002-07-13|2755
2500|6|2002-07-14|2336
2501|6|2002-07-15|1506
2502|6|2002-07-16|1849
2503|6|2002-07-17|2001
2504|6|2002-07-18|1877
2505|6|2002-07-19|1949
2506|6|2002-07-20|2499
2507|6|2002-07-21|2869
2508|6|2002-07-22|1150
2509|6|2002-07-23|1157
2510|6|2002-07-24|1314
2511|6|2002-07-25|1390
2512|6|2002-07-26|1501
2513|6|2002-07-27|1455
2514|6|2002-07-28|1384
2515|6|2002-07-29|1287
2516|6|2002-07-30|1453
2517|6|2002-07-31|1603
2518|6|2002-08-01|1349
2519|6|2002-08-02|1185
2520|6|2002-08-03|1236
2521|6|2002-08-04|1200
2522|6|2002-08-05|1089
2523|6|2002-08-06|1161
2524|6|2002-08-07|1126
2525|6|2002-08-08|1144
2526|6|2002-08-09|1267
2527|6|2002-08-10|1343
2528|6|2002-08-11|1284
2529|6|2002-08-12|1161
2530|6|2002-08-13|1230
2531|6|2002-08-14|1273
2532|6|2002-08-15|1124
2533|6|2002-08-16|1221
2534|6|2002-08-17|1338
2535|6|2002-08-18|1302
2536|6|2002-08-19|952
2537|6|2002-08-20|1217
2538|6|2002-08-21|1185
2539|6|2002-08-22|1252
2540|6|2002-08-23|1522
2541|6|2002-08-24|1692
2542|6|2002-08-25|1460
2543|6|2002-08-26|1173
2544|6|2002-08-27|1333
2545|6|2002-08-28|1267
2546|6|2002-08-29|1150
2547|6|2002-08-30|1607
2548|6|2002-08-31|1377
2549|6|2002-09-01|1306
2550|6|2002-09-02|1116
2551|6|2002-09-03|1527
2552|6|2002-09-04|1780
2553|6|2002-09-05|1474
2554|6|2002-09-06|1426
2555|6|2002-09-07|1589
2556|6|2002-09-08|1153
2557|6|2002-09-09|1001
2558|6|2002-09-10|1074
2559|6|2002-09-11|1054
2560|6|2002-09-12|1056
2561|6|2002-09-13|1200
2562|6|2002-09-14|1270
2563|6|2002-09-15|1296
2564|6|2002-09-16|896
2565|6|2002-09-17|1025
2566|6|2002-09-18|1026
2567|6|2002-09-19|1002
2568|6|2002-09-20|1210
2569|6|2002-09-21|1348
2570|6|2002-09-22|1047
2571|6|2002-09-23|915
2572|6|2002-09-24|1030
2573|6|2002-09-25|1051
2574|6|2002-09-26|1283
2575|6|2002-09-27|1270
2576|6|2002-09-28|1300
2577|6|2002-09-29|1095
2578|6|2002-09-30|1022
2579|6|2002-10-01|1231
2580|6|2002-10-02|1125
2581|6|2002-10-03|1240
2582|6|2002-10-04|1398
2583|6|2002-10-05|1318
2584|6|2002-10-06|1180
2585|6|2002-10-07|1002
2586|6|2002-10-08|1029
2587|6|2002-10-09|1227
2588|6|2002-10-10|1177
2589|6|2002-10-11|1324
2590|6|2002-10-12|1371
2591|6|2002-10-13|1266
2592|6|2002-10-14|886
2593|6|2002-10-15|1190
2594|6|2002-10-16|1076
2595|6|2002-10-17|1199
2596|6|2002-10-18|1212
2597|6|2002-10-19|1284
2598|6|2002-10-20|1104
2599|6|2002-10-21|824
2600|6|2002-10-22|953
2601|6|2002-10-23|952
2602|6|2002-10-24|1055
2603|6|2002-10-25|1156
2604|6|2002-10-26|1462
2605|6|2002-10-27|1004
2606|6|2002-10-28|994
2607|6|2002-10-29|988
2608|6|2002-10-30|1020
2609|6|2002-10-31|1083
2610|6|2002-11-01|1185
2611|6|2002-11-02|1377
2612|6|2002-11-03|1178
2613|6|2002-11-04|906
2614|6|2002-11-05|1008
2615|6|2002-11-06|977
2616|6|2002-11-07|1061
2617|6|2002-11-08|1256
2618|6|2002-11-09|1505
2619|6|2002-11-10|1142
2620|6|2002-11-11|954
2621|6|2002-11-12|1052
2622|6|2002-11-13|1044
2623|6|2002-11-14|1055
2624|6|2002-11-15|1209
2625|6|2002-11-16|1374
2626|6|2002-11-17|1138
2627|6|2002-11-18|850
2628|6|2002-11-19|929
2629|6|2002-11-20|1041
2630|6|2002-11-21|1041
2631|6|2002-11-22|1125
2632|6|2002-11-23|1559
2633|6|2002-11-24|1200
2634|6|2002-11-25|964
2635|6|2002-11-26|1097
2636|6|2002-11-27|905
2637|6|2002-11-28|1028
2638|6|2002-11-29|1261
2639|6|2002-11-30|1380
2640|6|2002-12-01|1155
2641|6|2002-12-02|1139
2642|6|2002-12-03|1000
2643|6|2002-12-04|931
2644|6|2002-12-05|1189
2645|6|2002-12-06|1392
2646|6|2002-12-07|1753
2647|6|2002-12-08|1265
2648|6|2002-12-09|958
2649|6|2002-12-10|1019
2650|6|2002-12-11|1094
2651|6|2002-12-12|1187
2652|6|2002-12-13|1354
2653|6|2002-12-14|1750
2654|6|2002-12-15|1152
2655|6|2002-12-16|913
2656|6|2002-12-17|1131
2657|6|2002-12-18|1019
2658|6|2002-12-19|1149
2659|6|2002-12-20|1355
2660|6|2002-12-21|1457
2661|6|2002-12-22|1081
2662|6|2002-12-23|852
2663|6|2002-12-24|1003
2664|6|2002-12-25|882
2665|6|2002-12-26|893
2666|6|2002-12-27|1020
2667|6|2002-12-28|1006
2668|6|2002-12-29|1085
2669|6|2002-12-30|869
2670|6|2002-12-31|1369
2671|6|2003-01-01|738
2672|6|2003-01-02|896
2673|6|2003-01-03|988
2674|6|2003-01-04|1040
2675|6|2003-01-05|855
2676|6|2003-01-06|837
2677|6|2003-01-07|906
2678|6|2003-01-08|916
2679|6|2003-01-09|891
2680|6|2003-01-10|1213
2681|6|2003-01-11|1100
2682|6|2003-01-12|1078
2683|6|2003-01-13|833
2684|6|2003-01-14|924
2685|6|2003-01-15|878
2686|6|2003-01-16|976
2687|6|2003-01-17|1128
2688|6|2003-01-18|1221
2689|6|2003-01-19|1056
2690|6|2003-01-20|875
2691|6|2003-01-21|900
2692|6|2003-01-22|944
2693|6|2003-01-23|943
2694|6|2003-01-24|1112
2695|6|2003-01-25|1238
2696|6|2003-01-26|1082
2697|6|2003-01-27|883
2698|6|2003-01-28|905
2699|6|2003-01-29|915
2700|6|2003-01-30|981
2701|6|2003-01-31|1174
2702|6|2003-02-01|1282
2703|6|2003-02-02|1004
2704|6|2003-02-03|918
2705|6|2003-02-04|976
2706|6|2003-02-05|897
2707|6|2003-02-06|1061
2708|6|2003-02-07|1125
2709|6|2003-02-08|1289
2710|6|2003-02-09|1034
2711|6|2003-02-10|939
2712|6|2003-02-11|970
2713|6|2003-02-12|1019
2714|6|2003-02-13|1140
2715|6|2003-02-14|1267
2716|6|2003-02-15|1253
2717|6|2003-02-16|1105
2718|6|2003-02-17|839
2719|6|2003-02-18|885
2720|6|2003-02-19|896
2721|6|2003-02-20|1023
2722|6|2003-02-21|1112
2723|6|2003-02-22|1343
2724|6|2003-02-23|1051
2725|6|2003-02-24|886
2726|6|2003-02-25|932
2727|6|2003-02-26|987
2728|6|2003-02-27|1159
2729|6|2003-02-28|1198
2730|6|2003-03-01|1279
2731|6|2003-03-02|1113
2732|6|2003-03-03|1025
2733|6|2003-03-04|995
2734|6|2003-03-05|977
2735|6|2003-03-06|1105
2736|6|2003-03-07|1300
2737|6|2003-03-08|1383
2738|6|2003-03-09|1076
2739|6|2003-03-10|927
2740|6|2003-03-11|1018
2741|6|2003-03-12|1059
2742|6|2003-03-13|1088
2743|6|2003-03-14|1256
2744|6|2003-03-15|1319
2745|6|2003-03-16|1168
2746|6|2003-03-17|948
2747|6|2003-03-18|988
2748|6|2003-03-19|1030
2749|6|2003-03-20|1056
2750|6|2003-03-21|1274
2751|6|2003-03-22|1287
2752|6|2003-03-23|1109
2753|6|2003-03-24|983
2754|6|2003-03-25|1031
2755|6|2003-03-26|1147
2756|6|2003-03-27|1169
2757|6|2003-03-28|1163
2758|6|2003-03-29|1228
2759|6|2003-03-30|1141
2760|6|2003-03-31|982
2761|6|2003-04-01|931
2762|6|2003-04-02|1034
2763|6|2003-04-03|1239
2764|6|2003-04-04|1288
2765|6|2003-04-05|1376
2766|6|2003-04-06|1141
2767|6|2003-04-07|963
2768|6|2003-04-08|1101
2769|6|2003-04-09|1129
2770|6|2003-04-10|1097
2771|6|2003-04-11|1304
2772|6|2003-04-12|1393
2773|6|2003-04-13|1051
2774|6|2003-04-14|990
2775|6|2003-04-15|1248
2776|6|2003-04-16|1117
2777|6|2003-04-17|1163
2778|6|2003-04-18|1290
2779|6|2003-04-19|1284
2780|6|2003-04-20|1207
2781|6|2003-04-21|971
2782|6|2003-04-22|1198
2783|6|2003-04-23|1113
2784|6|2003-04-24|1210
2785|6|2003-04-25|1323
2786|6|2003-04-26|1485
2787|6|2003-04-27|1287
2788|6|2003-04-28|1047
2789|6|2003-04-29|1100
2790|6|2003-04-30|1083
2791|6|2003-05-01|1043
2792|6|2003-05-02|1434
2793|6|2003-05-03|1257
2794|6|2003-05-04|1166
2795|6|2003-05-05|1001
2796|6|2003-05-06|1097
2797|6|2003-05-07|1252
2798|6|2003-05-08|1140
2799|6|2003-05-09|1195
2800|6|2003-05-10|1275
2801|6|2003-05-11|1087
2802|6|2003-05-12|1001
2803|6|2003-05-13|1196
2804|6|2003-05-14|1131
2805|6|2003-05-15|1224
2806|6|2003-05-16|1492
2807|7|2002-01-01|1372
2808|7|2002-01-02|1525
2809|7|2002-01-03|1476
2810|7|2002-01-04|1854
2811|7|2002-01-05|1892
2812|7|2002-01-06|1750
2813|7|2002-01-07|1461
2814|7|2002-01-08|1545
2815|7|2002-01-09|1690
2816|7|2002-01-10|1676
2817|7|2002-01-11|2022
2818|7|2002-01-12|2193
2819|7|2002-01-13|1949
2820|7|2002-01-14|1576
2821|7|2002-01-15|1563
2822|7|2002-01-16|1689
2823|7|2002-01-17|1750
2824|7|2002-01-18|2022
2825|7|2002-01-19|2180
2826|7|2002-01-20|1886
2827|7|2002-01-21|1494
2828|7|2002-01-22|1589
2829|7|2002-01-23|1631
2830|7|2002-01-24|1665
2831|7|2002-01-25|1997
2832|7|2002-01-26|2217
2833|7|2002-01-27|2000
2834|7|2002-01-28|1484
2835|7|2002-01-29|1597
2836|7|2002-01-30|1694
2837|7|2002-01-31|1967
2838|7|2002-02-01|2052
2839|7|2002-02-02|2258
2840|7|2002-02-03|1886
2841|7|2002-02-04|1647
2842|7|2002-02-05|1777
2843|7|2002-02-06|1754
2844|7|2002-02-07|1694
2845|7|2002-02-08|2202
2846|7|2002-02-09|2341
2847|7|2002-02-10|1964
2848|7|2002-02-11|1543
2849|7|2002-02-12|1618
2850|7|2002-02-13|1752
2851|7|2002-02-14|1831
2852|7|2002-02-15|2069
2853|7|2002-02-16|2064
2854|7|2002-02-17|2572
2855|7|2002-02-18|1614
2856|7|2002-02-19|1577
2857|7|2002-02-20|1619
2858|7|2002-02-21|1729
2859|7|2002-02-22|1950
2860|7|2002-02-23|2081
2861|7|2002-02-24|1835
2862|7|2002-02-25|1568
2863|7|2002-02-26|1777
2864|7|2002-02-27|1676
2865|7|2002-02-28|1743
2866|7|2002-03-01|2203
2867|7|2002-03-02|2359
2868|7|2002-03-03|1872
2869|7|2002-03-04|1601
2870|7|2002-03-05|1630
2871|7|2002-03-06|1732
2872|7|2002-03-07|1695
2873|7|2002-03-08|2128
2874|7|2002-03-09|2313
2875|7|2002-03-10|2028
2876|7|2002-03-11|1648
2877|7|2002-03-12|2014
2878|7|2002-03-13|1697
2879|7|2002-03-14|1945
2880|7|2002-03-15|2193
2881|7|2002-03-16|2100
2882|7|2002-03-17|1783
2883|7|2002-03-18|1593
2884|7|2002-03-19|1780
2885|7|2002-03-20|1726
2886|7|2002-03-21|1768
2887|7|2002-03-22|2228
2888|7|2002-03-23|2324
2889|7|2002-03-24|1927
2890|7|2002-03-25|1625
2891|7|2002-03-26|1720
2892|7|2002-03-27|1598
2893|7|2002-03-28|1772
2894|7|2002-03-29|2244
2895|7|2002-03-30|2409
2896|7|2002-03-31|2150
2897|7|2002-04-01|1656
2898|7|2002-04-02|1736
2899|7|2002-04-03|1695
2900|7|2002-04-04|2302
2901|7|2002-04-05|2119
2902|7|2002-04-06|2173
2903|7|2002-04-07|1724
2904|7|2002-04-08|1617
2905|7|2002-04-09|1618
2906|7|2002-04-10|2397
2907|7|2002-04-11|1970
2908|7|2002-04-12|2054
2909|7|2002-04-13|2180
2910|7|2002-04-14|2087
2911|7|2002-04-15|1581
2912|7|2002-04-16|1749
2913|7|2002-04-17|1817
2914|7|2002-04-18|2206
2915|7|2002-04-19|2356
2916|7|2002-04-20|2303
2917|7|2002-04-21|1800
2918|7|2002-04-22|1834
2919|7|2002-04-23|1983
2920|7|2002-04-24|2072
2921|7|2002-04-25|2315
2922|7|2002-04-26|2509
2923|7|2002-04-27|2666
2924|7|2002-04-28|2193
2925|7|2002-04-29|1777
2926|7|2002-04-30|1752
2927|7|2002-05-01|1955
2928|7|2002-05-02|2235
2929|7|2002-05-03|2333
2930|7|2002-05-04|2417
2931|7|2002-05-05|2151
2932|7|2002-05-06|1781
2933|7|2002-05-07|2016
2934|7|2002-05-08|1971
2935|7|2002-05-09|2048
2936|7|2002-05-10|2580
2937|7|2002-05-11|2943
2938|7|2002-05-12|2463
2939|7|2002-05-13|1796
2940|7|2002-05-14|2057
2941|7|2002-05-15|2140
2942|7|2002-05-16|2131
2943|7|2002-05-17|2616
2944|7|2002-05-18|2772
2945|7|2002-05-19|2360
2946|7|2002-05-20|1745
2947|7|2002-05-21|2058
2948|7|2002-05-22|2302
2949|7|2002-05-23|1908
2950|7|2002-05-24|1973
2951|7|2002-05-25|2702
2952|7|2002-05-26|2352
2953|7|2002-05-27|2023
2954|7|2002-05-28|2221
2955|7|2002-05-29|2350
2956|7|2002-05-30|2404
2957|7|2002-05-31|2802
2958|7|2002-06-01|2605
2959|7|2002-06-02|2353
2960|7|2002-06-03|2020
2961|7|2002-06-04|2109
2962|7|2002-06-05|1844
2963|7|2002-06-06|2067
2964|7|2002-06-07|2077
2965|7|2002-06-08|2239
2966|7|2002-06-09|2016
2967|7|2002-06-10|1894
2968|7|2002-06-11|2188
2969|7|2002-06-12|2162
2970|7|2002-06-13|2398
2971|7|2002-06-14|2178
2972|7|2002-06-15|2351
2973|7|2002-06-16|2068
2974|7|2002-06-17|1687
2975|7|2002-06-18|1887
2976|7|2002-06-19|2129
2977|7|2002-06-20|2201
2978|7|2002-06-21|2722
2979|7|2002-06-22|2865
2980|7|2002-06-23|2572
2981|7|2002-06-24|2045
2982|7|2002-06-25|2240
2983|7|2002-06-26|2095
2984|7|2002-06-27|2323
2985|7|2002-06-28|2767
2986|7|2002-06-29|3115
2987|7|2002-06-30|3023
2988|7|2002-07-01|2194
2989|7|2002-07-02|2549
2990|7|2002-07-03|2338
2991|7|2002-07-04|2293
2992|7|2002-07-05|2892
2993|7|2002-07-06|3680
2994|7|2002-07-07|3686
2995|7|2002-07-08|2743
2996|7|2002-07-09|2902
2997|7|2002-07-10|3208
2998|7|2002-07-11|3388
2999|7|2002-07-12|3800
3000|7|2002-07-13|4138
3001|7|2002-07-14|3365
3002|7|2002-07-15|2416
3003|7|2002-07-16|2836
3004|7|2002-07-17|3094
3005|7|2002-07-18|2991
3006|7|2002-07-19|3200
3007|7|2002-07-20|3985
3008|7|2002-07-21|4543
3009|7|2002-07-22|1920
3010|7|2002-07-23|2050
3011|7|2002-07-24|2253
3012|7|2002-07-25|2366
3013|7|2002-07-26|2601
3014|7|2002-07-27|2459
3015|7|2002-07-28|2390
3016|7|2002-07-29|2177
3017|7|2002-07-30|2606
3018|7|2002-07-31|2867
3019|7|2002-08-01|2311
3020|7|2002-08-02|2014
3021|7|2002-08-03|2119
3022|7|2002-08-04|1974
3023|7|2002-08-05|1874
3024|7|2002-08-06|2032
3025|7|2002-08-07|1932
3026|7|2002-08-08|1903
3027|7|2002-08-09|2258
3028|7|2002-08-10|2386
3029|7|2002-08-11|2188
3030|7|2002-08-12|1984
3031|7|2002-08-13|2114
3032|7|2002-08-14|2182
3033|7|2002-08-15|1999
3034|7|2002-08-16|2153
3035|7|2002-08-17|2417
3036|7|2002-08-18|2294
3037|7|2002-08-19|1726
3038|7|2002-08-20|2098
3039|7|2002-08-21|2116
3040|7|2002-08-22|2119
3041|7|2002-08-23|2718
3042|7|2002-08-24|2927
3043|7|2002-08-25|2441
3044|7|2002-08-26|1977
3045|7|2002-08-27|2166
3046|7|2002-08-28|2138
3047|7|2002-08-29|1961
3048|7|2002-08-30|2662
3049|7|2002-08-31|2349
3050|7|2002-09-01|2243
3051|7|2002-09-02|1905
3052|7|2002-09-03|2571
3053|7|2002-09-04|2753
3054|7|2002-09-05|2298
3055|7|2002-09-06|2419
3056|7|2002-09-07|2477
3057|7|2002-09-08|1879
3058|7|2002-09-09|1738
3059|7|2002-09-10|1874
3060|7|2002-09-11|1857
3061|7|2002-09-12|1854
3062|7|2002-09-13|2106
3063|7|2002-09-14|2112
3064|7|2002-09-15|2101
3065|7|2002-09-16|1518
3066|7|2002-09-17|1732
3067|7|2002-09-18|1779
3068|7|2002-09-19|1756
3069|7|2002-09-20|2100
3070|7|2002-09-21|2236
3071|7|2002-09-22|1699
3072|7|2002-09-23|1607
3073|7|2002-09-24|1801
3074|7|2002-09-25|1860
3075|7|2002-09-26|2228
3076|7|2002-09-27|2322
3077|7|2002-09-28|2292
3078|7|2002-09-29|1820
3079|7|2002-09-30|1791
3080|7|2002-10-01|2088
3081|7|2002-10-02|1967
3082|7|2002-10-03|2022
3083|7|2002-10-04|2387
3084|7|2002-10-05|2274
3085|7|2002-10-06|1930
3086|7|2002-10-07|1749
3087|7|2002-10-08|1740
3088|7|2002-10-09|2025
3089|7|2002-10-10|1989
3090|7|2002-10-11|2225
3091|7|2002-10-12|2332
3092|7|2002-10-13|2049
3093|7|2002-10-14|1548
3094|7|2002-10-15|2031
3095|7|2002-10-16|1926
3096|7|2002-10-17|1953
3097|7|2002-10-18|2095
3098|7|2002-10-19|2201
3099|7|2002-10-20|1794
3100|7|2002-10-21|1486
3101|7|2002-10-22|1712
3102|7|2002-10-23|1720
3103|7|2002-10-24|1902
3104|7|2002-10-25|2061
3105|7|2002-10-26|2401
3106|7|2002-10-27|1610
3107|7|2002-10-28|1670
3108|7|2002-10-29|1671
3109|7|2002-10-30|1768
3110|7|2002-10-31|1851
3111|7|2002-11-01|2031
3112|7|2002-11-02|2300
3113|7|2002-11-03|1888
3114|7|2002-11-04|1576
3115|7|2002-11-05|1750
3116|7|2002-11-06|1638
3117|7|2002-11-07|1790
3118|7|2002-11-08|2141
3119|7|2002-11-09|2425
3120|7|2002-11-10|1875
3121|7|2002-11-11|1640
3122|7|2002-11-12|1740
3123|7|2002-11-13|1702
3124|7|2002-11-14|1713
3125|7|2002-11-15|2078
3126|7|2002-11-16|2307
3127|7|2002-11-17|1816
3128|7|2002-11-18|1456
3129|7|2002-11-19|1592
3130|7|2002-11-20|1732
3131|7|2002-11-21|1702
3132|7|2002-11-22|1991
3133|7|2002-11-23|2386
3134|7|2002-11-24|1888
3135|7|2002-11-25|1681
3136|7|2002-11-26|1815
3137|7|2002-11-27|1593
3138|7|2002-11-28|1743
3139|7|2002-11-29|2193
3140|7|2002-11-30|2384
3141|7|2002-12-01|1902
3142|7|2002-12-02|1842
3143|7|2002-12-03|1675
3144|7|2002-12-04|1631
3145|7|2002-12-05|1916
3146|7|2002-12-06|2240
3147|7|2002-12-07|2703
3148|7|2002-12-08|2030
3149|7|2002-12-09|1603
3150|7|2002-12-10|1664
3151|7|2002-12-11|1786
3152|7|2002-12-12|1908
3153|7|2002-12-13|2148
3154|7|2002-12-14|2636
3155|7|2002-12-15|1779
3156|7|2002-12-16|1515
3157|7|2002-12-17|1898
3158|7|2002-12-18|1704
3159|7|2002-12-19|1884
3160|7|2002-12-20|2088
3161|7|2002-12-21|2244
3162|7|2002-12-22|1809
3163|7|2002-12-23|1484
3164|7|2002-12-24|1741
3165|7|2002-12-25|1450
3166|7|2002-12-26|1476
3167|7|2002-12-27|1719
3168|7|2002-12-28|1703
3169|7|2002-12-29|1757
3170|7|2002-12-30|1372
3171|7|2002-12-31|2286
3172|7|2003-01-01|1244
3173|7|2003-01-02|1498
3174|7|2003-01-03|1702
3175|7|2003-01-04|1738
3176|7|2003-01-05|1420
3177|7|2003-01-06|1430
3178|7|2003-01-07|1469
3179|7|2003-01-08|1555
3180|7|2003-01-09|1545
3181|7|2003-01-10|2016
3182|7|2003-01-11|1844
3183|7|2003-01-12|1782
3184|7|2003-01-13|1419
3185|7|2003-01-14|1511
3186|7|2003-01-15|1489
3187|7|2003-01-16|1625
3188|7|2003-01-17|1912
3189|7|2003-01-18|2021
3190|7|2003-01-19|1718
3191|7|2003-01-20|1497
3192|7|2003-01-21|1489
3193|7|2003-01-22|1594
3194|7|2003-01-23|1590
3195|7|2003-01-24|1962
3196|7|2003-01-25|2112
3197|7|2003-01-26|1748
3198|7|2003-01-27|1490
3199|7|2003-01-28|1538
3200|7|2003-01-29|1578
3201|7|2003-01-30|1684
3202|7|2003-01-31|2023
3203|7|2003-02-01|2227
3204|7|2003-02-02|1680
3205|7|2003-02-03|1578
3206|7|2003-02-04|1667
3207|7|2003-02-05|1508
3208|7|2003-02-06|1764
3209|7|2003-02-07|1962
3210|7|2003-02-08|2160
3211|7|2003-02-09|1737
3212|7|2003-02-10|1572
3213|7|2003-02-11|1652
3214|7|2003-02-12|1713
3215|7|2003-02-13|1872
3216|7|2003-02-14|2111
3217|7|2003-02-15|2116
3218|7|2003-02-16|1805
3219|7|2003-02-17|1461
3220|7|2003-02-18|1527
3221|7|2003-02-19|1571
3222|7|2003-02-20|1759
3223|7|2003-02-21|1893
3224|7|2003-02-22|2246
3225|7|2003-02-23|1771
3226|7|2003-02-24|1590
3227|7|2003-02-25|1656
3228|7|2003-02-26|1652
3229|7|2003-02-27|2000
3230|7|2003-02-28|2040
3231|7|2003-03-01|2168
3232|7|2003-03-02|1842
3233|7|2003-03-03|1712
3234|7|2003-03-04|1776
3235|7|2003-03-05|1787
3236|7|2003-03-06|1997
3237|7|2003-03-07|2355
3238|7|2003-03-08|2282
3239|7|2003-03-09|2163
3240|7|2003-03-10|1615
3241|7|2003-03-11|1775
3242|7|2003-03-12|1840
3243|7|2003-03-13|1867
3244|7|2003-03-14|2119
3245|7|2003-03-15|2194
3246|7|2003-03-16|1850
3247|7|2003-03-17|1650
3248|7|2003-03-18|1698
3249|7|2003-03-19|1839
3250|7|2003-03-20|1821
3251|7|2003-03-21|2207
3252|7|2003-03-22|2194
3253|7|2003-03-23|1746
3254|7|2003-03-24|1687
3255|7|2003-03-25|1767
3256|7|2003-03-26|1952
3257|7|2003-03-27|2046
3258|7|2003-03-28|1903
3259|7|2003-03-29|2026
3260|7|2003-03-30|1884
3261|7|2003-03-31|1613
3262|7|2003-04-01|1641
3263|7|2003-04-02|1729
3264|7|2003-04-03|2128
3265|7|2003-04-04|2272
3266|7|2003-04-05|2283
3267|7|2003-04-06|1791
3268|7|2003-04-07|1650
3269|7|2003-04-08|1895
3270|7|2003-04-09|1926
3271|7|2003-04-10|1826
3272|7|2003-04-11|2266
3273|7|2003-04-12|2279
3274|7|2003-04-13|1760
3275|7|2003-04-14|1690
3276|7|2003-04-15|2125
3277|7|2003-04-16|1943
3278|7|2003-04-17|1945
3279|7|2003-04-18|2244
3280|7|2003-04-19|2259
3281|7|2003-04-20|1918
